"num","team","total_points","total_notes","total_note_points","auto_notes","auto_points","teleop_notes","teleop_points","amp_notes","speaker_notes","amplified_notes","endgame_points","endgame_park_points","endgame_on_stage_points","endgame_harmony_points","endgame_trap_points","endgame_spotlight_points"
"4348","Bonneville Bots","5.1","2.3","5.1","0.2","0.9","2.2","4.2","-0.2","2.6","-0.1","0","0.73","-0.5","-0.08","-0.1","-0.08"
"7713","Norse Code","5.1","1.1","1.9","0","2.1","1","1.7","0","1","-0.1","1.3","0.79","0.4","0.11","0","0.06"
"9183","RoboComets","5.1","1.5","3.5","0.4","3.2","1.1","1.4","0.4","1.1","-0.1","0.5","0.94","-0.2","-0.08","-0.1","-0.04"
"9029","Team NF","5.1","1.8","3.9","0.1","1.5","1.7","3.1","-0.2","2.1","-0.2","0.5","0.68","-0.2","0","0","0"
"4364","Metal Jackets","5.1","1.7","3.2","0","1.1","1.8","3.4","0.4","1.4","0.1","0.6","0.63","-0.1","0","0","0.04"
"8761","AHS Tiger8761","5.1","1.2","2.6","0.1","2.5","1","1.9","0.4","0.8","0.1","0.7","0.5","0.2","0","0","-0.02"
"9419","Team Vulcan","5.1","1.7","3.8","0.4","2.5","1.3","2","0.2","1.5","-0.1","0.6","0.52","0.3","0","-0.2","-0.03"
"9437","Uncommon Collegiate Charter","5.1","2.2","4.1","0.2","1.9","2","3.1","0.8","1.5","0","0","0.21","0","0.01","-0.1","-0.05"
"2395","OKC 4-H Robotics - Ninja Mu...","5.1","0.9","2.6","0.3","2.9","0.6","1","1","0","0.3","1.2","0.25","1.1","0.03","-0.2","-0.04"
"9042","SOARIN","5.1","1","3.7","0.5","3.4","0.5","1.2","0.2","0.9","0.1","0.5","0.73","-0.3","-0.01","0","0.06"
"3760","AeroBots","5.1","2.1","4.4","0.3","2","1.8","2.9","0.7","1.4","0","0.2","0.28","0.1","-0.01","-0.2","-0.01"
"5045","SpartaBot","5.1","1.8","3.7","0.3","2.7","1.5","2.1","0.6","1.2","-0.1","0.3","0.43","-0.1","-0.01","0","-0.03"
"9157","Iconic Panthers","5.1","1.8","3.8","0.7","4.2","1.1","0.5","1.2","0.6","-0.2","0.3","0.55","-0.2","-0.1","0","0.04"
"9538","Stallions","5","2.1","4.7","0.5","2.9","1.5","2","0.9","1.2","0","0.1","0.21","-0.3","0","0.3","-0.02"
"6322","ONECLAY A.R.M.O.R.Y.","5","1.5","3.4","0.2","1.6","1.4","2.7","0.5","1","0.1","0.8","0.47","0.3","-0.03","-0.1","0.07"
"2907","Lion Robotics","5","1.4","4.3","0.5","3","1","2.1","0.8","0.7","0.3","0","0.52","-0.4","-0.08","0","0.02"
"3560","Chingbotics","5","1.8","4.1","0.3","2.6","1.5","2.4","0.9","1","0.1","0","0.62","-0.4","-0.06","-0.1","-0.03"
"4758","RoboBlazers","5","1.3","3.6","0.3","1.7","1","2.2","0.2","1.1","0.1","1.1","0.43","0.7","-0.04","0","-0.02"
"7686","Acabots","5","2.1","3.8","0.2","1.7","1.9","3.2","0.9","1.2","0.1","0.2","0.34","0","0.15","-0.3","-0.03"
"8124","BearBots","5","0.8","2.4","0.3","3.4","0.5","1","0.2","0.6","0.1","0.6","0.6","0.1","-0.07","-0.1","0.02"
"4739","Normanhurst Nitro","5","1.3","4.4","0.3","2","1","2.8","0.8","0.6","0.5","0.2","0.69","-0.4","-0.01","-0.1","0.03"
"6431","NoktaParantez","5","1.4","3.3","0.3","2.5","1.1","1.8","-0.1","1.5","-0.2","0.7","0.41","0.3","-0.02","0","-0.01"
"3777","Bean City Bots","5","1.2","3.1","0.5","3.7","0.7","0.5","0.5","0.8","-0.2","0.8","0.3","0.6","0.1","-0.2","-0.03"
"4251","The Gallup GearHeads","5","1.9","3.8","0.3","2.4","1.7","2.5","0.1","1.9","-0.3","0.1","0.78","-0.6","-0.02","-0.1","-0.04"
"5608","Lassiter Robotics","4.9","1","2.7","0.2","2.5","0.8","1.9","0.4","0.6","0.2","0.6","0.78","-0.1","-0.01","0","-0.04"
"2906","Sentinel Prime Robotics","4.9","1.8","4.2","0.3","2","1.5","2.7","0.2","1.6","0","0.1","0.48","-0.2","-0.05","-0.1","-0.02"
"7794","Marion Eagle Engineers","4.9","1.8","3.5","0.1","0.9","1.7","3.1","-0.1","2","-0.2","1","0.88","0.1","-0.01","0","0"
"5975","Beta Blues","4.9","0.6","1.3","0.1","1.7","0.6","0.9","0","0.7","-0.1","2.3","0.2","1.4","0.19","0.3","0.14"
"4729","EMU Robotics","4.9","0.7","1.5","0.2","2.3","0.5","0.4","0","0.7","-0.2","2.1","0.59","1.1","0.17","0.3","0.04"
"3619","Blackhawks","4.9","1.1","2.5","0.2","2.6","0.9","1.7","-0.2","1.2","-0.1","0.6","0.64","-0.1","-0.04","0.1","-0.06"
"7907","Spartan Robotics","4.9","1.5","3.7","0.4","2","1.2","2","0.4","1.1","0","0.9","0.43","0.4","0.06","0","-0.02"
"9303","PO®️TAL","4.8","1.9","3.6","0.2","1.5","1.6","2.4","0.7","1.1","0","1","0.69","0.3","-0.03","-0.1","0.06"
"1557","12 Volt Bolt","4.8","1.4","2.8","0.3","2.6","1.2","1.6","0.4","1","-0.1","0.6","0.72","-0.1","0","0","0"
"3786","Chargers","4.8","1.3","3.6","0.4","3.4","0.9","1.5","0.4","0.9","0.1","-0.1","0.67","-0.6","-0.04","-0.1","0.04"
"335","Skillz Tech Gear Botz","4.8","2.1","3.9","0.2","1.6","1.9","3.1","0.2","1.9","-0.2","0.1","0.37","-0.1","0.02","-0.1","-0.05"
"7203","21st Century Cyber Bearcats","4.8","0.5","1.2","0.4","3.4","0.1","-0.6","0.1","0.4","-0.3","2","0.45","1.5","0.02","-0.1","0.08"
"5744","RoboRunners","4.8","1.5","3","0.3","2.8","1.2","1.6","0.3","1.1","-0.1","0.4","0.66","-0.1","-0.03","-0.1","-0.05"
"9421","Carmel Robotics","4.8","1.4","3","1","5.3","0.4","-1.8","1.2","0.2","-0.5","1.3","0.63","0.3","-0.07","0.4","0.06"
"540","TALON 540 Godwin Robotics","4.8","1.5","3","0.3","2.9","1.1","1.2","0.7","0.8","-0.1","0.7","0.4","0.2","-0.03","0.1","-0.01"
"7621","Iron Rangers","4.8","1.2","2.8","0","0.8","1.2","2.8","0.7","0.5","0.4","1.2","0.59","0.5","-0.03","0","0.08"
"8799","IZELMAN ROBOTICS","4.8","1.6","3","0.3","2.5","1.3","1.3","0.5","1.1","-0.2","0.9","0.72","0.2","0","0","-0.01"
"9247","SainTech Robotics","4.8","1.4","3.8","0.6","3.7","0.8","1","-0.2","1.6","-0.3","0.1","0.17","0","0","0","-0.01"
"9530","Adams 23","4.7","1.3","3.5","0.4","2.1","0.9","1.8","0.7","0.7","0.2","0.9","0.82","0.1","-0.05","0","0.02"
"6141","O'Connor Robotics","4.7","1.6","2.9","-0.1","0.7","1.7","3.3","0.5","1.1","0.1","0.7","0.23","0.5","0.01","0","0.02"
"6526","Cyber Rangers","4.7","1.3","4","0.5","3.1","0.8","1.7","0.2","1.1","0.1","-0.1","0.66","-0.6","-0.01","-0.1","-0.04"
"2927","NEST Robotics","4.7","1.5","4","0.1","1","1.4","3.3","0","1.5","0.2","0.4","0.04","0.4","0","0","-0.01"
"5500","Jaguars Robotics & ROVs","4.7","1.9","4.2","0.4","2.8","1.5","2.4","0.3","1.6","-0.1","-0.4","0.11","-0.4","-0.06","0","-0.03"
"6676","Prepa Tecmilenio - Thunder ...","4.7","1.2","2.6","0.1","2.5","1.1","2","0.1","1.1","0","0.3","0.43","-0.1","0","0","-0.03"
"5785","The Shield","4.7","1.4","4.4","0.6","3.2","0.8","1.5","0.4","1","0.1","-0.1","0.71","-0.6","-0.13","-0.1","0.04"
"9289","Vikings","4.7","0.7","2.3","0.3","2.8","0.4","0.8","0.1","0.7","0","1","0.69","0.4","-0.03","0.1","-0.03"
"8362","Circuit Breakers","4.7","1.1","3.1","0.4","2.8","0.6","0.9","0","1","-0.1","0.9","0.34","0.7","-0.05","0","-0.03"
"4838","Outlaws","4.7","0.9","1.8","0.2","2.1","0.8","0.9","-0.1","1","-0.2","1.6","0.65","0.9","0.11","0.1","-0.04"
"9747","Center Line High School Pan...","4.7","1","3.1","0.3","2.4","0.6","1.5","0","0.9","0.1","0.8","0.5","0.2","0.06","0","0.03"
"9315","Coding Comets","4.6","1","2.8","0.1","1.3","0.9","2.3","0.1","1","0.2","1.1","0.88","0.1","-0.02","0.1","0.01"
"9719","ThunderTech","4.6","1.1","2.3","0.2","1.8","1","1.4","0.7","0.4","0.1","1.4","0.1","1","-0.01","0.3","0.04"
"9757","Marlette Jr/Sr High School","4.6","0.8","1.9","0.3","2.3","0.5","0.5","-0.2","1","-0.2","1.8","0.36","1.5","-0.02","-0.1","0.09"
"6665","C-Otters","4.6","1.7","2.4","0.3","2","1.4","0.9","1.1","0.6","-0.2","1.8","0.55","1.3","0.01","-0.1","0.03"
"5225","The Shambotz","4.6","1.7","4","0.2","1.6","1.5","2.9","0.3","1.4","0.1","0.1","0.41","-0.1","-0.08","-0.1","-0.05"
"8700","W.I.R.E.D","4.6","1.2","2.4","0.1","0.6","1.1","2","0.2","1","0","2","0.41","1.5","0.05","0","0.07"
"7138","Wing It","4.6","1.1","2.4","0.2","2.1","0.8","1.3","0.1","1","-0.1","1.2","0.26","0.9","0","0","0.01"
"9210","Fighting Falcons","4.6","1.7","3.9","0.3","2.3","1.4","2.4","0.2","1.5","-0.1","0","0.45","-0.2","-0.1","-0.1","-0.01"
"9444","Perseverance","4.6","0.5","1.9","0.3","3.2","0.1","0.4","-0.2","0.6","0","1","0.56","0.5","-0.05","0","-0.02"
"7865","Hope of Detroit Robotics","4.6","0.9","2.3","0.1","2.2","0.8","1.7","0.8","0.1","0.3","0.7","0.68","0.1","-0.05","0","-0.04"
"6476","Supernova Star Squad","4.6","1.8","3.7","-0.1","-0.3","1.9","4.3","0.6","1.2","0.4","0.5","0.9","-0.2","-0.08","0","-0.01"
"7458","Senior Robotics Team","4.6","1.9","3.8","0.2","1.2","1.7","3.1","0.4","1.5","0","0.3","0.15","0.1","0.01","0","0.09"
"9789","9789","4.6","1.4","3.4","0.3","2","1","1.7","0","1.4","-0.1","0.8","0.62","0.2","0","0","0.05"
"5965","Power Struck Girls","4.6","1.1","2.5","0.3","2.1","0.8","1","0","1.1","-0.2","1.4","0.59","0.5","0","0.3","-0.02"
"9060","Prepa Tecmilenio - Desert R...","4.6","1.5","3.7","0.2","1.8","1.2","2.6","0.5","1","0.2","0.2","0.54","-0.2","0","-0.1","-0.03"
"9189","Disastrous Data","4.6","1.3","2.9","0.2","2.4","1.1","2","0.2","1.1","0","0.2","0.61","-0.1","-0.08","-0.2","-0.02"
"8387","The Thingy Thing Team","4.6","1.3","2.9","0.4","2.6","0.9","0.9","0.8","0.5","0","1.1","1","-0.3","0","0.4","-0.03"
"9608","Central Arkansas Christian ...","4.5","1.3","1.9","0.3","2.8","1","0.6","0.6","0.7","-0.3","1.2","0.63","0.8","0","-0.3","0.07"
"6887","Dalton Catabots","4.5","1.1","1.8","0.1","2","1","1.3","0.4","0.7","-0.1","1.2","0.72","0.6","0","0","-0.02"
"8364","Rising Stars Academy - Nebulas","4.5","1.9","3.3","0.3","2.7","1.5","1.6","0.5","1.4","-0.3","0.2","0.5","-0.2","-0.04","0","-0.03"
"1450","XQ Robotix","4.5","1.6","3.4","0.3","2","1.3","2.2","-0.4","2","-0.3","0.3","0.3","0.3","0","-0.2","-0.05"
"9550","KSS STRIX Robotics","4.5","0.9","1.9","0.1","1.7","0.8","1.4","0.4","0.5","0.1","1.4","0.76","0.1","0","0.3","0.16"
"4182","Viking Robotics","4.5","1.3","3","0.2","1.7","1.2","2.3","0.9","0.5","0.3","0.5","0.58","0.1","-0.01","-0.2","0.06"
"9057","G.I.R.L.","4.5","1","1.8","0.2","3.1","0.8","0.8","0.5","0.5","-0.1","0.6","0.56","0","0","0","-0.03"
"2840","PCDS Blue Tide","4.5","1.4","2.5","0.2","1.5","1.2","1.5","0.4","1","-0.1","1.5","0.4","0.8","0","0.3","0.01"
"1795","Team Clutch","4.4","1","3","0.3","2.2","0.7","1.4","0.1","0.9","0.1","0.8","0.49","0.3","0","0","0.02"
"7575","Stark Robotics","4.4","1.5","4.3","0.4","2.1","1.1","2.2","0.6","1","0.2","0.2","0.41","-0.2","0","0","0"
"8756","Magic Valley Logic Control","4.4","1.4","2","-0.1","1","1.4","2.4","0.9","0.5","0.1","1.1","0.88","0","-0.07","0.2","0.04"
"9696","Hami NASA_Yankatrons","4.4","0.4","0.6","-0.1","1.1","0.5","0.9","-0.4","0.8","-0.1","2.4","0.08","1.9","0","0.2","0.16"
"1002","CircuitRunners Robotics","4.4","1.2","2.6","0.2","2.3","0.9","1.5","0.2","0.9","0","0.6","0.89","-0.3","0","0","-0.03"
"5263","Robo-Bucs","4.3","1.2","2.6","0.2","1.4","1","1.5","0.1","1.1","-0.1","1.4","0.44","1.2","0.01","-0.2","0"
"9159","SHAGO ROBOTICS TEAM","4.3","1.2","2.9","0.4","2.8","0.8","1","-0.1","1.4","-0.3","0.5","0.12","0.4","0.01","-0.1","0.06"
"4021","igKnightion","4.3","1.7","3.2","0.5","3.9","1.2","0.7","0.9","0.8","-0.3","-0.3","0.98","-1.2","-0.11","0","0.02"
"3110","SeaBots","4.3","1.6","3.2","0.5","2.9","1.1","0.7","1","0.6","-0.1","0.6","0.44","0.3","0.04","-0.1","-0.04"
"7230","Mythic Mechanix","4.3","0.9","2.3","0.6","3.7","0.3","-0.6","0.9","0","-0.1","1.2","0.58","0.6","0.13","0","-0.07"
"8778","HSUWerx","4.3","1.5","2.5","0","0.7","1.4","2.4","0.5","1","0","1.2","0.45","0.8","-0.03","0","0.02"
"1831","Screaming Eagles","4.3","1","2","0","0.4","1","1.8","0.1","0.9","0","2","0.47","1.1","0.17","0.3","0.03"
"9735","Electric Dragons","4.3","0.7","1.3","-0.1","1.8","0.8","1.8","-0.3","1","-0.1","0.7","0.87","0","-0.01","-0.1","0.02"
"4816","Gadget Girls","4.3","1.5","3.1","0.3","2.5","1.1","1.6","0.8","0.7","0","0.1","0.63","-0.5","-0.05","0","-0.03"
"395","2 Train Robotics","4.2","1.4","2.9","0.1","1","1.3","2.4","0.2","1.2","0","0.8","0.71","0.1","0.02","0","0"
"8718","Tigerbotics","4.2","1.3","2.7","0.3","2.1","1","1.4","-0.1","1.4","-0.2","0.7","0.6","0.2","-0.09","0","-0.05"
"4127","LoggerBots","4.2","1","3.4","0.5","2.8","0.5","0.9","0.3","0.8","0","0.5","0.56","-0.2","-0.16","0.2","0.07"
"5679","Girls on Fire","4.2","0.5","2.1","0.5","3.8","0","-0.4","-0.2","0.7","-0.2","0.8","0.79","0","0","0","0"
"7811","Flamin' Hot Tigers","4.2","0.7","1.8","0.1","2.1","0.6","1.3","0.4","0.3","0.2","0.7","0.88","-0.2","-0.02","0.1","-0.01"
"9424","EOCHS Robotics Team","4.2","1.3","2.9","0.3","1.2","1.1","1.6","0.7","0.6","0.1","1.3","0.57","0.4","0.04","0.3","0.01"
"9185","PL ROBOTICS","4.1","1.1","2.9","0.1","1.4","1","2.3","0.3","0.9","0.2","0.4","0.63","-0.2","-0.02","0","0"
"6910","Mill Creek Steel Talons","4.1","0.9","2","0.2","2.1","0.7","1.1","0.2","0.7","-0.1","1","0.99","-0.2","0","0.2","-0.02"
"5651","Maynard Jackson RoboJags","4.1","0.7","1.9","0.2","2.5","0.5","1.1","-0.1","0.8","0","0.5","0.37","0.1","0","0","0.05"
"9248","Orchard View Cyber Cardinals","4.1","1.4","2.6","0.4","2.3","1.1","1.1","0.8","0.6","-0.1","0.7","0.47","0.1","-0.06","0.1","0.07"
"303","The T.E.S.T. Team","4.1","1.5","2.5","0","1.1","1.5","2.2","0.1","1.4","-0.2","0.8","0.75","0.1","-0.01","-0.1","0.06"
"9660","Delgado Community College D...","4.1","1.5","2.1","0.3","2.4","1.2","0.5","-0.5","2","-0.8","1.2","0.57","0.5","0.01","0.2","-0.06"
"4717","Westerner Robotics","4","1.3","2.2","0.1","1.6","1.2","1.9","0.4","0.9","-0.1","0.6","0.75","-0.1","-0.01","-0.1","-0.04"
"9697","Beecher Bucs","4","0.9","2","0.2","1.3","0.8","1.2","0.6","0.4","0.1","1.5","0.66","0.7","0","0.1","0.03"
"6047","Proctor Frostbyte","4","1","2.8","0.2","1.7","0.7","1.6","0.1","0.9","0.1","0.6","0.75","0","-0.01","-0.1","0.03"
"9065","Prepa Tecmilenio - SpaceHawks","3.9","0.7","1.5","0.1","2.1","0.6","0.9","-0.3","0.9","-0.2","1","0.6","0.4","0","0","0.04"
"4711","The Flying Aces","3.9","0.2","0.5","0","1.6","0.1","0.4","0.1","0","0.1","2","0.8","1.1","0.13","-0.2","0.06"
"9423","SL Robotics","3.9","0.9","1.7","0.1","2.5","0.8","1.3","-0.2","1.1","-0.2","0.1","-0.05","0.1","0.06","0","0.01"
"4337","Red Devil robotics","3.9","1.3","2.6","0.1","1.1","1.2","2.2","0","1.3","-0.1","0.6","0.78","-0.1","-0.01","-0.1","0.03"
"6199","E-Hawks - Peñoles","3.9","1.9","3.3","0.1","0.6","1.8","2.9","0.4","1.4","-0.1","0.3","0.51","-0.1","-0.04","0","-0.01"
"8006","The Phantoms","3.8","1.1","2.6","0.6","4.2","0.5","-0.2","0.6","0.5","-0.2","-0.1","0.65","-0.6","-0.02","-0.2","-0.04"
"2647","Cyborg Mustangs","3.8","1.9","2.7","-0.1","0.7","2","3.4","0.4","1.5","-0.1","-0.3","0.47","-0.7","0","0","-0.01"
"9727","Warrior Robotics","3.8","1","3.3","0.4","2.2","0.7","1.5","-0.1","1.2","0","0.2","0.4","-0.1","-0.08","0","0.04"
"9533","Melissa High School","3.8","0.7","1.1","0.2","2.6","0.5","0.1","-0.3","1","-0.4","1.1","0.74","0.4","-0.01","0","0.06"
"7288","NOMMA D3V1LB0TS","3.8","1.2","2.3","0.1","1.6","1.1","1.7","-0.1","1.3","-0.2","0.6","0.57","0.2","0.01","-0.2","-0.03"
"4464","Team Illusion","3.8","1","2.7","0.2","1.1","0.8","1.9","0.5","0.5","0.2","0.8","0.82","0","-0.06","0","0.06"
"9467","ÇeViK","3.8","0.5","1.5","0.1","1.8","0.4","0.8","0","0.5","0","1.2","0.55","0.6","-0.01","0","0.05"
"7668","GatorBots","3.7","1.4","2.7","0","0.8","1.3","2.6","0.6","0.8","0.2","0.3","0.68","-0.2","-0.04","0","-0.05"
"8766","The Black Machine","3.7","1.5","3.5","0.3","1.8","1.2","2.1","0.6","0.9","0.1","-0.1","0.46","-0.4","-0.15","0","0.05"
"4516","Hyperion","3.7","0.8","2.1","0.3","1.7","0.6","0.9","0","0.8","-0.1","1.1","0.98","0.1","0","0","0.03"
"8791","Mighty Patriots","3.7","0.5","3.5","0.7","3.4","-0.3","-0.1","0.2","0.3","0.2","0.4","0.14","0.4","-0.07","0","0"
"590","Chahta Warriors","3.7","0.8","1.6","0.3","3.2","0.6","0.2","0.5","0.4","-0.1","0.3","0.53","-0.3","-0.01","0","0.08"
"7676","THS RoboDogs","3.7","1.2","3.2","0.1","0.4","1.1","2.7","0.4","0.8","0.3","0.6","0.79","-0.1","-0.01","0","-0.01"
"9238","Jaybots","3.7","0.4","2","0.5","2.5","0","0","0.1","0.4","0","1.2","0.67","0.3","0","0.2","0.04"
"1739","Chicago Knights Robotics","3.7","1.5","3","0.4","2.7","1","0.9","0.6","0.9","-0.2","0.1","0.79","-0.2","-0.07","-0.3","-0.05"
"7466","Cymurghs","3.7","1.1","3.1","0.4","1.7","0.7","1.3","0.1","1","0","0.7","0.59","0.2","0.01","0","0"
"8369","Coyotech Robotics","3.6","0.6","1.7","0.2","2.4","0.4","0.5","-0.2","0.8","-0.1","0.7","0.66","0.1","-0.02","0","-0.02"
"5728","MC2","3.6","1.2","2.7","0.6","2.9","0.7","0.2","1.4","-0.1","0","0.5","0.39","0.1","-0.02","-0.1","0.18"
"9095","Potentia","3.6","1.1","3.2","0.5","3.4","0.6","0.6","-0.4","1.5","-0.3","-0.4","0","-0.3","-0.04","0","-0.01"
"6804","Team Wolfpack","3.6","0.7","2","0.6","3.5","0.1","-1.1","0.2","0.6","-0.4","1.2","0.85","0.4","0.11","-0.1","0.03"
"9473","CYGNUS ROBOTICS","3.6","0.6","1.6","0.3","2","0.3","0.2","0.3","0.3","-0.1","1.4","0.16","1.3","0","0","0"
"5049","Minerbots","3.6","1.5","3","0.2","1.3","1.4","2.2","0.1","1.4","-0.1","0.2","0.43","-0.2","0.02","0","-0.05"
"9440","Bolts&Nuts","3.6","0.8","2.5","0.4","2.4","0.4","0.4","-0.1","0.9","-0.2","0.9","0.38","0.5","0","0","-0.02"
"9675","EQUIPE SESI SÃO LUÍS - COLO...","3.6","0.5","0.8","0","1.6","0.4","0.7","0.2","0.3","0","1.3","1.05","0.2","0.01","0","0"
"9213","TECUANI","3.6","0.4","2.1","0.4","2.8","-0.1","-0.1","-0.4","0.8","-0.1","1","0.55","0.5","0","-0.1","-0.01"
"949","Wolverine Robotics","3.5","0.8","1.8","0.2","2.3","0.5","0.5","0","0.8","-0.2","0.8","0.61","0.2","-0.16","0.1","0.02"
"6904","TeraWatts","3.5","0.8","2.9","0.4","2.6","0.5","1.1","0.1","0.8","0.1","-0.2","0.54","-0.3","0","-0.4","0"
"7570","New Tech","3.5","1.3","2.4","0.1","0.8","1.2","2.1","0.3","0.9","0","0.6","0.33","0.3","-0.01","0","0"
"6988","ACI 35","3.5","1.6","3.5","0.4","2.3","1.2","1.8","0.9","0.6","0.1","-0.6","0.99","-0.6","-0.12","-0.7","-0.12"
"7167","Spectrum ThunderBots","3.5","0.6","1","0.2","2.3","0.5","0.3","0.1","0.5","-0.2","0.9","0.97","-0.3","0","0.2","0.06"
"9019","Ko'olaupoko","3.5","1.2","2.1","0","0.8","1.2","2.1","-0.1","1.3","-0.1","0.5","0.68","0","-0.07","0","-0.04"
"9514","Blanson P-TECH/Gryphon Technik","3.5","0.9","2","0.1","1.2","0.9","1.6","0.4","0.6","0.1","0.7","0.72","0.1","-0.01","-0.1","0.01"
"4328","Furious Falcons","3.4","1.8","2","-0.1","-0.1","1.9","2.6","1.2","0.6","0","0.9","0.88","0","0.02","0","-0.02"
"5065","Knights #5065","3.4","1.5","2.2","0.1","1.5","1.3","1.6","0.3","1.2","-0.3","0.4","0.3","0.2","-0.07","0","0.02"
"9733","Gold Diggers","3.4","1.1","0.5","0","2","1.1","0.4","0.1","1","-0.5","1","0.82","0.4","-0.02","-0.2","-0.01"
"9715","International School Manila","3.4","0.7","2.1","0.4","2.9","0.3","0.2","-0.3","1","-0.2","0.4","0.07","0.1","-0.03","0.2","0.06"
"6127","BHS Pumatrons","3.4","1.1","1.5","-0.3","-0.4","1.4","2.9","0.8","0.4","0.3","0.9","0.64","0.4","-0.01","-0.1","-0.03"
"8303","G0LDEN_GAT0RS","3.4","0.7","1.7","0.3","2","0.5","0.4","0.4","0.3","0","1","1.04","-0.2","0.03","0.1","0.06"
"8707","The Newark Circuit Breakers","3.4","0.8","2.5","0.4","2.7","0.4","0.3","-0.2","1.1","-0.2","0.3","0.25","0","-0.04","0.1","-0.05"
"8719","Oakville Dynamics","3.4","1.4","2.4","0.4","2.4","1","0.7","0.3","1.1","-0.4","0.3","1.02","-0.3","-0.04","-0.3","-0.03"
"9277","Sparkans","3.4","1.1","2.3","0.1","1.5","0.9","1.6","0.2","0.9","0","0.2","0.65","-0.2","-0.01","-0.2","-0.06"
"7318","Nanuet Knightronz","3.3","0.9","1.4","0.2","2.5","0.6","0.3","0.6","0.2","-0.1","0.5","0.89","-0.3","-0.01","0","0"
"6880","Universal Serial Brawlers (...","3.3","0.9","1.2","-0.1","0.9","1.1","1.8","0","0.9","-0.1","0.6","0.4","0.2","0","-0.1","0.05"
"9736","Tawas Braves","3.3","1.2","2","0.1","1","1.1","1.6","0.5","0.8","-0.1","0.7","0.6","0.2","-0.06","0","0.05"
"5239","Harper Woods Steamworks","3.3","0.7","0.7","0.1","2","0.7","0.6","0.5","0.2","-0.1","0.7","0.88","-0.2","0.02","0","-0.02"
"9786","9786","3.3","0.9","0.8","-0.1","1.1","1","1.5","0.2","0.7","-0.1","0.7","0.55","0","0.18","-0.2","0.16"
"8112","Cyclotrons","3.3","1.7","2.8","0.2","1.5","1.5","1.6","0.2","1.5","-0.4","0.2","0.32","-0.2","-0.01","0.1","-0.05"
"9071","SlicerTech","3.2","1.7","2","0","1.2","1.7","1.9","0.6","1.1","-0.3","0.1","0.86","-0.3","-0.03","-0.4","0"
"4925","The Resistance","3.2","1.3","2.5","0.3","1.8","1","1.2","-0.3","1.6","-0.4","0.2","0.7","-0.3","0","-0.1","-0.05"
"9561","Dawson Dino Nuggets","3.2","0.7","1.7","0","0.6","0.8","1.8","0.2","0.6","0.2","0.8","0.83","-0.1","0.01","0","0.05"
"7332","Vancouver Puddle Jumpers","3.2","1.4","1.6","-0.1","0.9","1.5","2.2","0.8","0.6","0","0.1","0.06","0.2","0","-0.2","0.03"
"7886","Cadet Robotics","3.2","0.4","1.7","0.3","1.9","0.1","0.3","0.1","0.3","0","1","0.42","0.4","0.08","0.2","-0.03"
"9748","Ann Arbor Academy Blue Herons","3.1","0.9","2.1","0.4","2.6","0.4","-0.1","0","0.8","-0.3","0.6","0.61","0.4","-0.03","-0.3","-0.03"
"7662","3RingCircuits","3.1","1.3","2.1","0.1","2.3","1.2","1.4","0.9","0.4","0","-0.6","0.56","-0.7","-0.07","-0.3","-0.06"
"1759","Potatoes","3.1","1.5","2.7","-0.2","-0.6","1.6","3.5","0.2","1.2","0.2","0.2","0.68","-0.2","-0.03","-0.3","0"
"9775","Ravens","3.1","0.9","1.6","0.1","1","0.8","1.5","0.4","0.5","0.1","0.6","0.7","0","-0.02","-0.1","0.08"
"6975","Neil McNeil Maroon Machines","3.1","0.3","1.1","0.3","2.3","0.1","-0.3","0.3","0.1","0","1.1","0.41","0.7","-0.01","-0.1","0.01"
"3004","Bronx Knights","3.1","0.9","2.6","0.3","1.9","0.7","1.2","0","0.9","0","0","0.34","-0.3","-0.04","0","-0.03"
"8800","INDUSTRY ROBOTIC","3.1","0.5","1.4","0.2","1.5","0.3","0.4","0.2","0.3","0","1.2","0.55","0.7","0","-0.1","-0.01"
"1528","MTR (Monroe Trojan Robotics)","3","0.6","1.4","0.1","2.2","0.5","0.9","-0.1","0.7","0","-0.1","0.82","-0.7","-0.02","-0.2","-0.06"
"8615","SAZANKA Robotics","3","0.7","0.6","0.1","1.3","0.6","0.4","0.4","0.3","-0.2","1.4","0.08","1.2","-0.03","0.2","-0.03"
"5437","Rocky Balboabots","3","1.5","2.2","0","0.6","1.4","2.3","0.6","0.9","0","0.2","1.06","-0.5","0","-0.3","-0.04"
"5857","Walnut Valley Robotics","3","1.3","0.7","-0.2","0.9","1.5","1.8","0.5","0.8","-0.3","0.3","0.92","-0.4","-0.01","-0.2","-0.02"
"3243","Amperes","2.9","0.2","-0.1","-0.1","-0.3","0.3","0.6","0.1","0.1","0","2.6","0.1","2.1","0.23","0","0.19"
"6977","Cyber Squad","2.9","0.6","1.8","0.2","1.3","0.5","1","-0.2","0.8","0","0.6","0.18","0.4","-0.01","0","0.04"
"8885","Socratic Schematics","2.9","0.8","1.2","-0.1","0","0.9","1.7","0.2","0.6","0.1","1.3","0.23","1","0.1","-0.1","0"
"8290","Jaegers60 - Peñoles","2.9","0.7","0.6","0","1.7","0.7","0.6","0","0.7","-0.3","0.5","0.75","-0.2","-0.04","0","0"
"8896","Wolf Tech Robotics","2.8","0.5","0.9","0.1","2.3","0.3","0.3","0.3","0.2","0","0.2","0.91","-0.5","-0.09","-0.1","0.03"
